/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_37_640.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_37_640.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_37_640.jpg,-0.3,0.655062,0,19.89077
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_37_737.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_37_737.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_37_737.jpg,-0.5500001,0.9450874,0,19.93251
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_37_807.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_37_807.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_37_807.jpg,-0.7500002,1,0,20.4328
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_37_906.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_37_906.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_37_906.jpg,-0.5568774,1,0,21.52498
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_37_973.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_37_973.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_37_973.jpg,-0.3551545,1,0,21.83582
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_38_073.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_38_073.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_38_073.jpg,-0.05748296,1,0,22.80869
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_38_142.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_38_142.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_38_142.jpg,-0.05,1,0,23.35543
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_38_239.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_38_239.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_38_239.jpg,-0.3,1,0,24.3152
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_38_340.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_38_340.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_38_340.jpg,-0.09721255,1,0,25.25673
/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/center_2017_08_25_21_27_38_407.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/left_2017_08_25_21_27_38_407.jpg,/home/shinchan/Projekte/Udacity/NanoDegree/Projects/term1/CarND-Behavioral-Cloning-P3/recover_data1/IMG/right_2017_08_25_21_27_38_407.jpg,0,1,0,26.01274
